YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021
2019,MO,Missouri,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,33.0,33.0,23.0,44.8,Race/Ethnicity,"Multiracial, non-Hispanic",29,CVD,CVD03,AGEADJPREV,RACE,MRC,36,32,48
2019,MO,Missouri,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,32.9,32.9,23.8,44.3,Race/Ethnicity,"Asian, non-Hispanic",29,CVD,CVD08,CRDRATE,RACE,ASN,36,32,48
2019,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,36.3,36.3,34.0,38.7,Age,Age 45-64,25,CVD,CVD04,CRDPREV,AGE,AGE4564,1,1,1
2019,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,77.9,77.9,75.6,80.1,Age,Age 45-64,27,CVD,CVD02,CRDPREV,AGE,AGE4564,7,6,22
2019,NV,Nevada,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,20.46,20.46,19.93,20.98,Overall,Overall,32,CVD,CVD06,CRDRATE,OVERALL,OVR,45,44,40
2019,MT,Montana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,121.5,121.5,113.8,129.3,Sex,Female,30,CVD,CVD09,AGEADJRATE,SEX,SEXF,26,21,42
2019,MO,Missouri,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,78.3,78.3,75.6,80.8,Race/Ethnicity,"White, non-Hispanic",29,CVD,CVD02,CRDPREV,RACE,WHT,36,32,48
2019,MT,Montana,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,24.4,24.4,23.0,25.9,Race/Ethnicity,"White, non-Hispanic",30,CVD,CVD04,AGEADJPREV,RACE,WHT,26,21,42
2019,MO,Missouri,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,33.06,33.06,32.35,33.76,Sex,Male,29,CVD,CVD06,AGEADJRATE,SEX,SEXM,36,32,48
2019,MS,Mississippi,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,35.0,35.0,24.4,48.6,Race/Ethnicity,Hispanic,28,CVD,CVD09,CRDRATE,RACE,HIS,46,43,43
2019,NV,Nevada,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,30.4,30.4,26.9,34.2,Sex,Female,32,CVD,CVD04,AGEADJPREV,SEX,SEXF,45,44,40
2019,MA,Massachusetts,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,30.7,30.7,29.4,32.1,Overall,Overall,25,CVD,CVD03,CRDPREV,OVERALL,OVR,1,1,1
2019,MN,Minnesota,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,43.3,43.3,42.1,44.5,Race/Ethnicity,"White, non-Hispanic",27,CVD,CVD01,AGEADJPREV,RACE,WHT,7,6,22
2019,NV,Nevada,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,43.8,43.8,40.5,47.1,Sex,Female,32,CVD,CVD07,CRDRATE,SEX,SEXF,45,44,40
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,49.9,49.9,47.9,51.9,Age,Age >=65,39,CVD,CVD03,CRDPREV,AGE,AGE65P,32,33,39
2019,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,29.8,29.8,28.3,31.4,Overall,Overall,38,CVD,CVD01,CRDPREV,OVERALL,OVR,14,9,34
2019,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,34.9,34.9,32.6,37.4,Sex,Male,35,CVD,CVD01,CRDPREV,SEX,SEXM,51,51,49
2019,NY,New York,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,26.7,26.7,25.2,28.3,Sex,Female,36,CVD,CVD04,AGEADJPREV,SEX,SEXF,12,16,10
2019,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,91.0,91.0,85.6,96.4,Race/Ethnicity,Hispanic,34,CVD,CVD09,AGEADJRATE,RACE,HIS,3,3,15
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,303.9,303.9,296.2,311.6,Sex,Male,40,CVD,CVD09,CRDRATE,SEX,SEXM,47,48,20
2019,OK,Oklahoma,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,22.51,22.51,21.88,23.13,Sex,Male,40,CVD,CVD06,CRDRATE,SEX,SEXM,47,48,20
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,43.6,43.6,39.0,48.2,Race/Ethnicity,"Black, non-Hispanic",39,CVD,CVD01,CRDPREV,RACE,BLK,32,33,39
2019,NC,North Carolina,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,29.5,29.5,27.2,31.9,Sex,Male,37,CVD,CVD04,AGEADJPREV,SEX,SEXM,30,28,21
2019,NY,New York,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,30.7,30.7,29.1,32.4,Sex,Male,36,CVD,CVD03,AGEADJPREV,SEX,SEXM,12,16,10
2019,NM,New Mexico,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,28.5,28.5,25.9,31.4,Race/Ethnicity,Hispanic,35,CVD,CVD04,CRDPREV,RACE,HIS,51,51,49
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.9,36.9,34.2,39.6,Sex,Male,40,CVD,CVD07,AGEADJRATE,SEX,SEXM,47,48,20
2019,NH,New Hampshire,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,182.6,182.6,173.1,192.1,Sex,Male,33,CVD,CVD09,AGEADJRATE,SEX,SEXM,6,7,6
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,231.4,231.4,227.0,235.8,Overall,Overall,40,CVD,CVD09,AGEADJRATE,OVERALL,OVR,47,48,20
2019,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,154.7,154.7,152.5,156.9,Overall,Overall,37,CVD,CVD09,AGEADJRATE,OVERALL,OVR,30,28,21
2019,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,46.4,46.4,44.4,48.5,Overall,Overall,35,CVD,CVD01,AGEADJPREV,OVERALL,OVR,51,51,49
2019,NH,New Hampshire,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,75.1,75.1,71.1,78.8,Age,Age 45-64,33,CVD,CVD02,CRDPREV,AGE,AGE4564,6,7,6
2019,NM,New Mexico,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,17.02,17.02,16.22,17.81,Sex,Female,35,CVD,CVD06,AGEADJRATE,SEX,SEXF,51,51,49
2019,NC,North Carolina,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,55.0,55.0,53.3,56.7,Sex,Female,37,CVD,CVD08,AGEADJRATE,SEX,SEXF,30,28,21
2019,OH,Ohio,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,57.6,57.6,39.7,73.7,Race/Ethnicity,Hispanic,39,CVD,CVD02,CRDPREV,RACE,HIS,32,33,39
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,31.9,31.9,30.0,33.9,Race/Ethnicity,"White, non-Hispanic",40,CVD,CVD03,AGEADJPREV,RACE,WHT,47,48,20
2019,OH,Ohio,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,105.3,105.3,99.9,110.7,Race/Ethnicity,"Black, non-Hispanic",39,CVD,CVD08,AGEADJRATE,RACE,BLK,32,33,39
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,28.3,28.3,17.7,42.1,Race/Ethnicity,"Asian, non-Hispanic",40,CVD,CVD01,CRDPREV,RACE,ASN,47,48,20
2019,OH,Ohio,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,70.1,70.1,57.9,82.3,Race/Ethnicity,"Asian, non-Hispanic",39,CVD,CVD09,AGEADJRATE,RACE,ASN,32,33,39
2019,OH,Ohio,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.8,47.8,41.6,54.1,Race/Ethnicity,Hispanic,39,CVD,CVD09,CRDRATE,RACE,HIS,32,33,39
2019,NY,New York,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,167.6,167.6,164.9,170.2,Sex,Male,36,CVD,CVD08,CRDRATE,SEX,SEXM,12,16,10
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,46.5,46.5,37.6,55.4,Race/Ethnicity,"Black, non-Hispanic",40,CVD,CVD07,AGEADJRATE,RACE,BLK,47,48,20
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,49.5,49.5,37.1,61.9,Race/Ethnicity,Hispanic,39,CVD,CVD01,AGEADJPREV,RACE,HIS,32,33,39
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,38.6,38.6,36.7,40.4,Race/Ethnicity,"White, non-Hispanic",40,CVD,CVD04,CRDPREV,RACE,WHT,47,48,20
2019,NC,North Carolina,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,41.6,41.6,38.7,44.6,Age,Age 45-64,37,CVD,CVD04,CRDPREV,AGE,AGE4564,30,28,21
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,26.5,26.5,21.7,31.3,Race/Ethnicity,Hispanic,40,CVD,CVD08,CRDRATE,RACE,HIS,47,48,20
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,45.6,45.6,43.5,47.7,Overall,Overall,40,CVD,CVD07,CRDRATE,OVERALL,OVR,47,48,20
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,34.0,34.0,32.0,36.0,Sex,Male,39,CVD,CVD03,CRDPREV,SEX,SEXM,32,33,39
2019,ND,North Dakota,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,17.37,17.37,16.14,18.59,Sex,Male,38,CVD,CVD06,CRDRATE,SEX,SEXM,14,9,34
2019,NC,North Carolina,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,49.6,49.6,48.3,50.9,Overall,Overall,37,CVD,CVD07,CRDRATE,OVERALL,OVR,30,28,21
2019,ND,North Dakota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,209.7,209.7,198.5,221.0,Race/Ethnicity,"White, non-Hispanic",38,CVD,CVD09,CRDRATE,RACE,WHT,14,9,34
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,34.5,34.5,28.8,40.6,Race/Ethnicity,Hispanic,40,CVD,CVD04,AGEADJPREV,RACE,HIS,47,48,20
2019,NH,New Hampshire,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,17.84,17.84,17.26,18.42,Overall,Overall,33,CVD,CVD06,CRDRATE,OVERALL,OVR,6,7,6
2019,NY,New York,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,50.0,50.0,47.8,52.2,Age,Age >=65,36,CVD,CVD04,CRDPREV,AGE,AGE65P,12,16,10
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,31.6,31.6,30.1,33.2,Sex,Female,39,CVD,CVD01,CRDPREV,SEX,SEXF,32,33,39
2019,NM,New Mexico,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,158.2,158.2,153.4,163.0,Overall,Overall,35,CVD,CVD09,AGEADJRATE,OVERALL,OVR,51,51,49
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,36.4,36.4,34.8,38.0,Overall,Overall,40,CVD,CVD03,CRDPREV,OVERALL,OVR,47,48,20
2019,NC,North Carolina,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.5,1.5,1.2,1.9,Age,Age 0-44,37,CVD,CVD07,CRDRATE,AGE,AGE0_44,30,28,21
2019,NM,New Mexico,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,47.7,47.7,44.7,50.7,Age,Age >=65,35,CVD,CVD03,CRDPREV,AGE,AGE65P,51,51,49
2019,NM,New Mexico,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,139.5,139.5,134.4,144.6,Overall,Overall,35,CVD,CVD08,CRDRATE,OVERALL,OVR,51,51,49
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.3,28.3,23.8,33.2,Race/Ethnicity,"Black, non-Hispanic",39,CVD,CVD03,AGEADJPREV,RACE,BLK,32,33,39
2019,NH,New Hampshire,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,77.4,77.4,70.8,84.0,Sex,Female,33,CVD,CVD08,CRDRATE,SEX,SEXF,6,7,6
2019,ND,North Dakota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,40.4,40.4,35.9,44.9,Overall,Overall,38,CVD,CVD07,CRDRATE,OVERALL,OVR,14,9,34
2019,OH,Ohio,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.1,47.1,45.4,48.9,Sex,Male,39,CVD,CVD07,CRDRATE,SEX,SEXM,32,33,39
2019,NJ,New Jersey,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,25.49,25.49,25.07,25.91,Sex,Female,34,CVD,CVD06,AGEADJRATE,SEX,SEXF,3,3,15
2019,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,25.0,25.0,22.6,27.6,Race/Ethnicity,Hispanic,36,CVD,CVD01,CRDPREV,RACE,HIS,12,16,10
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,67.8,67.8,65.6,70.0,Age,Age >=65,40,CVD,CVD01,CRDPREV,AGE,AGE65P,47,48,20
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,34.5,34.5,33.3,35.7,Overall,Overall,39,CVD,CVD01,CRDPREV,OVERALL,OVR,32,33,39
2019,ND,North Dakota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,351.2,351.2,272.7,445.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",38,CVD,CVD09,AGEADJRATE,RACE,AIAN,14,9,34
2019,NY,New York,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.8,28.8,27.7,30.0,Overall,Overall,36,CVD,CVD03,AGEADJPREV,OVERALL,OVR,12,16,10
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,68.2,68.2,56.8,77.7,Race/Ethnicity,"Multiracial, non-Hispanic",40,CVD,CVD02,CRDPREV,RACE,MRC,47,48,20
2019,NJ,New Jersey,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,24.7,24.7,21.9,27.5,Race/Ethnicity,Hispanic,34,CVD,CVD07,AGEADJRATE,RACE,HIS,3,3,15
2019,OH,Ohio,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,26.7,26.7,20.0,34.6,Race/Ethnicity,"Multiracial, non-Hispanic",39,CVD,CVD03,AGEADJPREV,RACE,MRC,32,33,39
2019,NY,New York,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,779.2,779.2,769.7,788.8,Age,Age >=65,36,CVD,CVD08,CRDRATE,AGE,AGE65P,12,16,10
2019,ND,North Dakota,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,29.9,29.9,28.3,31.6,Race/Ethnicity,"White, non-Hispanic",38,CVD,CVD03,CRDPREV,RACE,WHT,14,9,34
2019,OH,Ohio,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,29.37,29.37,24.69,34.05,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",39,CVD,CVD06,AGEADJRATE,RACE,API,32,33,39
2019,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,99.1,99.1,94.4,103.8,Race/Ethnicity,"Asian, non-Hispanic",36,CVD,CVD09,CRDRATE,RACE,ASN,12,16,10
2019,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,1129.6,1129.6,1118.1,1141.0,Age,Age >=65,36,CVD,CVD09,CRDRATE,AGE,AGE65P,12,16,10
2019,ND,North Dakota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.8,81.8,77.8,85.3,Age,Age 45-64,38,CVD,CVD02,CRDPREV,AGE,AGE4564,14,9,34
2019,NH,New Hampshire,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,67.4,67.4,59.3,75.5,Age,Age 45-64,33,CVD,CVD08,CRDRATE,AGE,AGE4564,6,7,6
2019,NY,New York,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,21.1,21.1,19.4,22.8,Race/Ethnicity,Hispanic,36,CVD,CVD07,AGEADJRATE,RACE,HIS,12,16,10
2019,NH,New Hampshire,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,199.1,199.1,191.6,206.6,Overall,Overall,33,CVD,CVD09,CRDRATE,OVERALL,OVR,6,7,6
2019,NM,New Mexico,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,202.7,202.7,194.4,210.9,Sex,Male,35,CVD,CVD09,AGEADJRATE,SEX,SEXM,51,51,49
2019,OH,Ohio,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,69.9,69.9,68.1,71.6,Sex,Female,39,CVD,CVD08,AGEADJRATE,SEX,SEXF,32,33,39
2019,OK,Oklahoma,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,163.3,163.3,141.3,185.4,Race/Ethnicity,"Multiracial, non-Hispanic",40,CVD,CVD09,AGEADJRATE,RACE,MRC,47,48,20
2019,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,61.4,61.4,59.0,63.8,Age,Age >=65,38,CVD,CVD01,CRDPREV,AGE,AGE65P,14,9,34
2019,OK,Oklahoma,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,60.8,60.8,57.8,63.7,Overall,Overall,40,CVD,CVD02,AGEADJPREV,OVERALL,OVR,47,48,20
2019,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,121.5,121.5,119.0,124.1,Sex,Female,37,CVD,CVD09,AGEADJRATE,SEX,SEXF,30,28,21
2019,NY,New York,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,29.2,29.2,23.5,35.6,Race/Ethnicity,"Asian, non-Hispanic",36,CVD,CVD04,CRDPREV,RACE,ASN,12,16,10
2019,NC,North Carolina,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,32.8,32.8,29.0,36.9,Race/Ethnicity,"Black, non-Hispanic",37,CVD,CVD04,CRDPREV,RACE,BLK,30,28,21
2019,OH,Ohio,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,36.27,36.27,28.21,44.32,Race/Ethnicity,Hispanic,39,CVD,CVD06,CRDRATE,RACE,HIS,32,33,39
2019,OK,Oklahoma,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,40.92,40.92,38.2,43.64,Race/Ethnicity,"Black, non-Hispanic",40,CVD,CVD06,CRDRATE,RACE,BLK,47,48,20
2019,NC,North Carolina,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,55.4,55.4,51.8,58.9,Age,Age >=65,37,CVD,CVD03,CRDPREV,AGE,AGE65P,30,28,21
2019,NM,New Mexico,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,75.5,75.5,71.6,79.0,Race/Ethnicity,"White, non-Hispanic",35,CVD,CVD02,CRDPREV,RACE,WHT,51,51,49
