YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,97.8,97.8,91.2,104.4,Overall,Overall,50,CVD,CVD08,AGEADJRATE,OVERALL,OVR,5,8,4,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,79.3,79.3,75.6,82.6,Sex,Female,50,CVD,CVD02,CRDPREV,SEX,SEXF,5,8,4,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,149.1,149.1,146.7,151.5,Overall,Overall,51,CVD,CVD09,AGEADJRATE,OVERALL,OVR,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,108.7,108.7,105.8,111.5,Race/Ethnicity,"White, non-Hispanic",51,CVD,CVD08,CRDRATE,RACE,WHT,4,4,3,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,93.2,93.2,72.6,117.7,Race/Ethnicity,"Asian, non-Hispanic",55,CVD,CVD09,AGEADJRATE,RACE,ASN,8,5,24,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,6.8,6.8,4.2,10.2,Age,Age 0-44,50,CVD,CVD09,CRDRATE,AGE,AGE0_44,5,8,4,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,186.4,186.4,179.6,193.1,Race/Ethnicity,"Black, non-Hispanic",51,CVD,CVD09,AGEADJRATE,RACE,BLK,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,28.8,28.8,27.5,30.1,Overall,Overall,51,CVD,CVD04,AGEADJPREV,OVERALL,OVR,4,4,3,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,30.5,30.5,18.3,46.2,Race/Ethnicity,Hispanic,50,CVD,CVD04,AGEADJPREV,RACE,HIS,5,8,4,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,429.6,429.6,418.6,440.6,Age,Age >=65,51,CVD,CVD08,CRDRATE,AGE,AGE65P,4,4,3,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,26.2,26.2,24.3,28.2,Sex,Female,50,CVD,CVD01,CRDPREV,SEX,SEXF,5,8,4,Top 10
2019,VT,Vermont,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,14.38,14.38,13.24,15.51,Sex,Male,50,CVD,CVD06,AGEADJRATE,SEX,SEXM,5,8,4,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,218.7,218.7,209.6,227.8,Age,Age >=65,55,CVD,CVD07,CRDRATE,AGE,AGE65P,8,5,24,Top 10
2019,WI,Wisconsin,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,22.49,22.49,15.97,29.01,Race/Ethnicity,Hispanic,55,CVD,CVD06,AGEADJRATE,RACE,HIS,8,5,24,Top 10
2019,WI,Wisconsin,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,75.03,75.03,70.43,79.62,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD06,CRDRATE,RACE,BLK,8,5,24,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,14.4,14.4,12.0,17.3,Age,Age 18-44,55,CVD,CVD04,CRDPREV,AGE,AGE1844,8,5,24,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,75.2,75.2,72.4,77.9,Overall,Overall,50,CVD,CVD02,CRDPREV,OVERALL,OVR,5,8,4,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,31.3,31.3,29.3,33.3,Sex,Male,51,CVD,CVD03,AGEADJPREV,SEX,SEXM,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,73.8,73.8,70.9,76.5,Sex,Male,51,CVD,CVD02,CRDPREV,SEX,SEXM,4,4,3,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,135.4,135.4,123.6,147.1,Sex,Male,50,CVD,CVD08,AGEADJRATE,SEX,SEXM,5,8,4,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,30.6,30.6,29.0,32.4,Sex,Female,51,CVD,CVD03,CRDPREV,SEX,SEXF,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,191.8,191.8,187.6,195.9,Sex,Male,51,CVD,CVD09,CRDRATE,SEX,SEXM,4,4,3,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.0,28.0,26.3,29.8,Race/Ethnicity,"White, non-Hispanic",55,CVD,CVD03,AGEADJPREV,RACE,WHT,8,5,24,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,43.6,43.6,34.3,54.6,Race/Ethnicity,"Asian, non-Hispanic",55,CVD,CVD09,CRDRATE,RACE,ASN,8,5,24,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,21.5,21.5,15.1,29.6,Race/Ethnicity,"Asian, non-Hispanic",55,CVD,CVD07,CRDRATE,RACE,ASN,8,5,24,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,55.1,55.1,42.2,67.3,Race/Ethnicity,Hispanic,55,CVD,CVD01,AGEADJPREV,RACE,HIS,8,5,24,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,74.1,74.1,72.4,75.8,Overall,Overall,51,CVD,CVD08,AGEADJRATE,OVERALL,OVR,4,4,3,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,35.6,35.6,33.0,38.2,Age,Age 45-64,50,CVD,CVD01,CRDPREV,AGE,AGE4564,5,8,4,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,35.0,35.0,33.0,37.0,Sex,Male,51,CVD,CVD03,CRDPREV,SEX,SEXM,4,4,3,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,38.5,38.5,32.5,44.5,Race/Ethnicity,Hispanic,55,CVD,CVD09,CRDRATE,RACE,HIS,8,5,24,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.3,81.3,77.4,84.7,Age,Age 45-64,55,CVD,CVD02,CRDPREV,AGE,AGE4564,8,5,24,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.6,50.6,48.5,52.7,Sex,Female,51,CVD,CVD07,CRDRATE,SEX,SEXF,4,4,3,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,12.1,12.1,9.8,14.8,Age,Age 18-44,50,CVD,CVD04,CRDPREV,AGE,AGE1844,5,8,4,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,29.8,29.8,26.1,33.5,Race/Ethnicity,Hispanic,51,CVD,CVD09,CRDRATE,RACE,HIS,4,4,3,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.2,33.2,31.5,35.0,Overall,Overall,55,CVD,CVD04,CRDPREV,OVERALL,OVR,8,5,24,Top 10
2019,WI,Wisconsin,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,24.92,24.92,24.35,25.49,Sex,Female,55,CVD,CVD06,CRDRATE,SEX,SEXF,8,5,24,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,24.0,24.0,22.4,25.7,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD04,AGEADJPREV,RACE,WHT,5,8,4,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,142.8,142.8,138.5,147.2,Sex,Male,55,CVD,CVD08,CRDRATE,SEX,SEXM,8,5,24,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,15.2,15.2,12.6,17.9,Race/Ethnicity,Hispanic,51,CVD,CVD08,CRDRATE,RACE,HIS,4,4,3,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,45.5,45.5,40.0,51.0,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD07,CRDRATE,RACE,WHT,5,8,4,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,29.0,29.0,27.7,30.3,Overall,Overall,51,CVD,CVD03,AGEADJPREV,OVERALL,OVR,4,4,3,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,49.6,49.6,46.5,52.8,Sex,Male,55,CVD,CVD01,AGEADJPREV,SEX,SEXM,8,5,24,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,28.0,28.0,19.3,38.8,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD04,AGEADJPREV,RACE,BLK,8,5,24,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,90.7,90.7,88.7,92.4,Age,Age >=65,50,CVD,CVD02,CRDPREV,AGE,AGE65P,5,8,4,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.6,33.6,31.1,36.2,Sex,Male,50,CVD,CVD04,CRDPREV,SEX,SEXM,5,8,4,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,61.1,61.1,49.3,71.8,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD01,AGEADJPREV,RACE,BLK,8,5,24,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,29.3,29.3,23.7,34.9,Sex,Male,50,CVD,CVD07,AGEADJRATE,SEX,SEXM,5,8,4,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.6,28.6,26.9,30.4,Overall,Overall,55,CVD,CVD03,AGEADJPREV,OVERALL,OVR,8,5,24,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,33.6,33.6,32.4,34.8,Overall,Overall,51,CVD,CVD01,CRDPREV,OVERALL,OVR,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,48.3,48.3,46.6,50.0,Race/Ethnicity,"White, non-Hispanic",51,CVD,CVD01,AGEADJPREV,RACE,WHT,4,4,3,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,52.2,52.2,41.1,65.3,Race/Ethnicity,Hispanic,55,CVD,CVD08,AGEADJRATE,RACE,HIS,8,5,24,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,25.3,25.3,20.0,31.3,Race/Ethnicity,Hispanic,51,CVD,CVD04,AGEADJPREV,RACE,HIS,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,29.7,29.7,21.6,39.3,Race/Ethnicity,"Asian, non-Hispanic",51,CVD,CVD03,AGEADJPREV,RACE,ASN,4,4,3,Top 10
2019,VA,Virginia,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,24.77,24.77,24.46,25.09,Overall,Overall,51,CVD,CVD06,AGEADJRATE,OVERALL,OVR,4,4,3,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,27.6,27.6,25.6,29.8,Sex,Female,50,CVD,CVD03,CRDPREV,SEX,SEXF,5,8,4,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,54.0,54.0,51.6,56.3,Sex,Male,51,CVD,CVD01,AGEADJPREV,SEX,SEXM,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,27.7,27.7,24.8,30.9,Race/Ethnicity,"Black, non-Hispanic",51,CVD,CVD04,AGEADJPREV,RACE,BLK,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,11.2,11.2,7.3,16.3,Race/Ethnicity,"Multiracial, non-Hispanic",51,CVD,CVD08,CRDRATE,RACE,MRC,4,4,3,Top 10
2019,WI,Wisconsin,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,25.18,25.18,24.76,25.59,Overall,Overall,55,CVD,CVD06,CRDRATE,OVERALL,OVR,8,5,24,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,43.1,43.1,38.0,48.3,Overall,Overall,50,CVD,CVD07,CRDRATE,OVERALL,OVR,5,8,4,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,216.3,216.3,212.3,220.3,Race/Ethnicity,"White, non-Hispanic",51,CVD,CVD09,CRDRATE,RACE,WHT,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,89.6,89.6,85.0,94.2,Race/Ethnicity,"Black, non-Hispanic",51,CVD,CVD08,CRDRATE,RACE,BLK,4,4,3,Top 10
2019,WI,Wisconsin,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,28.31,28.31,22.81,33.81,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",55,CVD,CVD06,CRDRATE,RACE,AIAN,8,5,24,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,59.6,59.6,56.7,62.5,Overall,Overall,51,CVD,CVD02,AGEADJPREV,OVERALL,OVR,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,56.4,56.4,52.8,60.0,Sex,Male,51,CVD,CVD02,AGEADJPREV,SEX,SEXM,4,4,3,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,122.8,122.8,119.5,126.1,Sex,Female,55,CVD,CVD09,AGEADJRATE,SEX,SEXF,8,5,24,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,99.3,99.3,92.6,106.1,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD08,AGEADJRATE,RACE,WHT,5,8,4,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,46.1,46.1,43.4,48.8,Age,Age >=65,50,CVD,CVD03,CRDPREV,AGE,AGE65P,5,8,4,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,37.6,37.6,23.2,54.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",55,CVD,CVD01,CRDPREV,RACE,AIAN,8,5,24,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,24.2,24.2,22.6,25.9,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD03,AGEADJPREV,RACE,WHT,5,8,4,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,12.4,12.4,10.4,14.7,Age,Age 18-44,55,CVD,CVD01,CRDPREV,AGE,AGE1844,8,5,24,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,70.8,70.8,68.3,73.3,Sex,Female,51,CVD,CVD08,CRDRATE,SEX,SEXF,4,4,3,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,151.6,151.6,143.4,159.9,Overall,Overall,50,CVD,CVD09,AGEADJRATE,OVERALL,OVR,5,8,4,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,30.4,30.4,24.8,36.0,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD07,CRDRATE,RACE,BLK,8,5,24,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,32.5,32.5,31.2,33.8,Overall,Overall,51,CVD,CVD04,CRDPREV,OVERALL,OVR,4,4,3,Top 10
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,30.7,30.7,19.5,44.7,Race/Ethnicity,"Multiracial, non-Hispanic",50,CVD,CVD04,CRDPREV,RACE,MRC,5,8,4,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,154.0,154.0,145.6,162.5,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD09,AGEADJRATE,RACE,WHT,5,8,4,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,242.5,242.5,234.3,250.8,Age,Age >=65,51,CVD,CVD07,CRDRATE,AGE,AGE65P,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,28.5,28.5,22.7,35.4,Race/Ethnicity,Hispanic,51,CVD,CVD07,AGEADJRATE,RACE,HIS,4,4,3,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,78.8,78.8,76.6,80.9,Race/Ethnicity,"White, non-Hispanic",51,CVD,CVD02,CRDPREV,RACE,WHT,4,4,3,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,31.4,31.4,29.1,33.8,Sex,Female,55,CVD,CVD03,CRDPREV,SEX,SEXF,8,5,24,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.3,36.3,30.8,41.7,Race/Ethnicity,"Asian, non-Hispanic",51,CVD,CVD08,AGEADJRATE,RACE,ASN,4,4,3,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,42.3,42.3,39.6,45.1,Sex,Female,55,CVD,CVD01,AGEADJPREV,SEX,SEXF,8,5,24,Top 10
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,29.0,29.0,24.5,33.6,Sex,Female,50,CVD,CVD07,AGEADJRATE,SEX,SEXF,5,8,4,Top 10
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,58.7,58.7,43.0,78.3,Race/Ethnicity,"Asian, non-Hispanic",55,CVD,CVD08,AGEADJRATE,RACE,ASN,8,5,24,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,48.4,48.4,46.3,50.4,Sex,Female,51,CVD,CVD01,AGEADJPREV,SEX,SEXF,4,4,3,Top 10
2019,VA,Virginia,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,20.73,20.73,20.42,21.04,Race/Ethnicity,"White, non-Hispanic",51,CVD,CVD06,CRDRATE,RACE,WHT,4,4,3,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,60.4,60.4,49.9,70.0,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD02,AGEADJPREV,RACE,BLK,8,5,24,Top 10
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,26.1,26.1,23.9,28.4,Sex,Female,55,CVD,CVD04,AGEADJPREV,SEX,SEXF,8,5,24,Top 10
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,42.1,42.1,40.0,44.2,Age,Age 45-64,51,CVD,CVD01,CRDPREV,AGE,AGE4564,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,37.4,37.4,35.8,39.0,Sex,Female,51,CVD,CVD07,AGEADJRATE,SEX,SEXF,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,187.6,187.6,181.0,194.2,Race/Ethnicity,"Black, non-Hispanic",51,CVD,CVD09,CRDRATE,RACE,BLK,4,4,3,Top 10
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.9,38.9,37.0,40.8,Sex,Male,51,CVD,CVD07,AGEADJRATE,SEX,SEXM,4,4,3,Top 10
